Comparison of groups:  2-1 
           GeneID   Chr     Start       End Strand Length       logFC
32830  MSTRG.2011 chr15  93557926  93558139      +    214   1.2336869
32873  MSTRG.2011 chr15  93557926  93558139      +    214   1.2336869
32941  MSTRG.2011 chr15  93557926  93558139      +    214   1.2336869
32962  MSTRG.2011 chr15  93557926  93558139      +    214   1.2336869
32981  MSTRG.2011 chr15  93557926  93558139      +    214   1.2336869
23878  MSTRG.1438 chr15  74710609  74710650      -     42   2.5997858
23892  MSTRG.1438 chr15  74710609  74710650      -     42   2.5997858
23919  MSTRG.1438 chr15  74710609  74710650      -     42   2.5997858
24097  MSTRG.1462 chr15  72114637  72120367      -   5731   1.0761641
25855  MSTRG.1516 chr15  75247443  75249775      -   2333   1.7730750
29924  MSTRG.1793 chr15  83832751  83832827      -     77   1.1933989
29931  MSTRG.1793 chr15  83832751  83832827      -     77   1.1933989
29945  MSTRG.1793 chr15  83832751  83832827      -     77   1.1933989
29951  MSTRG.1793 chr15  83832751  83832827      -     77   1.1933989
10558   MSTRG.748 chr15  48748834  48748959      -    126  -1.5394629
10624   MSTRG.748 chr15  48748834  48748959      -    126  -1.5394629
10692   MSTRG.748 chr15  48748834  48748959      -    126  -1.5394629
8233    MSTRG.638 chr15  45779725  45781240      -   1516   1.7555592
16045  MSTRG.1038 chr15  58001383  58001556      +    174  -0.9093824
9895    MSTRG.724 chr15  43873425  43873627      -    203   1.5554604
13929   MSTRG.856 chr15  43290366  43290463      -     98  -1.3650443
32004  MSTRG.1971 chr15  91428642  91428815      +    174  -1.7288029
32039  MSTRG.1971 chr15  91428642  91428815      +    174  -1.7288029
32057  MSTRG.1971 chr15  91428642  91428815      +    174  -1.7288029
21234  MSTRG.1254 chr15  65442784  65443251      -    468  -0.8987826
5390    MSTRG.420 chr15  34690835  34690930      -     96   3.0308740
5416    MSTRG.420 chr15  34690835  34690930      -     96   3.0308740
5481    MSTRG.420 chr15  34690835  34690930      -     96   3.0308740
29939  MSTRG.1793 chr15  83832751  83833028      -    278   1.1934811
32136  MSTRG.1972 chr15  91461875  91461985      +    111   1.1071552
32160  MSTRG.1972 chr15  91461875  91461985      +    111   1.1071552
32183  MSTRG.1972 chr15  91461875  91461985      +    111   1.1071552
32206  MSTRG.1972 chr15  91461875  91461985      +    111   1.1071552
32228  MSTRG.1972 chr15  91461875  91461985      +    111   1.1071552
33196  MSTRG.2064 chr15  94562835  94563083      +    249   3.4358223
13950   MSTRG.856 chr15  43346940  43347097      -    158  -1.2522313
28671  MSTRG.1719 chr15  81239306  81239406      +    101   3.6348443
28700  MSTRG.1719 chr15  81239306  81239406      +    101   3.6348443
28730  MSTRG.1719 chr15  81239306  81239406      +    101   3.6348443
28763  MSTRG.1719 chr15  81239306  81239406      +    101   3.6348443
28795  MSTRG.1719 chr15  81239306  81239406      +    101   3.6348443
9624    MSTRG.724 chr15  43873425  43873586      -    162   1.5502405
9654    MSTRG.724 chr15  43873425  43873586      -    162   1.5502405
9684    MSTRG.724 chr15  43873425  43873586      -    162   1.5502405
9713    MSTRG.724 chr15  43873425  43873586      -    162   1.5502405
9742    MSTRG.724 chr15  43873425  43873586      -    162   1.5502405
9773    MSTRG.724 chr15  43873425  43873586      -    162   1.5502405
9804    MSTRG.724 chr15  43873425  43873586      -    162   1.5502405
9835    MSTRG.724 chr15  43873425  43873586      -    162   1.5502405
9867    MSTRG.724 chr15  43873425  43873586      -    162   1.5502405
9925    MSTRG.724 chr15  43873425  43873586      -    162   1.5502405
9957    MSTRG.724 chr15  43873425  43873586      -    162   1.5502405
9987    MSTRG.724 chr15  43873425  43873586      -    162   1.5502405
34495  MSTRG.2198 chr15 101459009 101459613      -    605   5.7990055
8598    MSTRG.658 chr15  46067970  46068317      -    348   3.4339472
30154  MSTRG.1811 chr15  85453676  85453953      +    278   2.8942567
11604   MSTRG.776 chr15  41059424  41059911      +    488   2.0463112
32793  MSTRG.2011 chr15  93435234  93435302      +     69   0.9445267
32837  MSTRG.2011 chr15  93435234  93435302      +     69   0.9445267
32879  MSTRG.2011 chr15  93435234  93435302      +     69   0.9445267
32885  MSTRG.2011 chr15  93435234  93435302      +     69   0.9445267
32890  MSTRG.2011 chr15  93435234  93435302      +     69   0.9445267
18615  MSTRG.1201 chr15  62625074  62625416      -    343   1.7403116
912     MSTRG.106 chr15  25243267  25243633      +    367  -1.5547868
921     MSTRG.106 chr15  25243267  25243633      +    367  -1.5547868
25499  MSTRG.1499 chr15  74921283  74921373      +     91  -1.1228847
25512  MSTRG.1499 chr15  74921283  74921373      +     91  -1.1228847
18606  MSTRG.1201 chr15  62625137  62625356      -    220   1.8230853
18608  MSTRG.1201 chr15  62625137  62625356      -    220   1.8230853
12424   MSTRG.819 chr15  42115137  42115420      +    284   1.7759273
12469   MSTRG.819 chr15  42115137  42115420      +    284   1.7759273
12498   MSTRG.819 chr15  42115137  42115420      +    284   1.7759273
12558   MSTRG.819 chr15  42115137  42115420      +    284   1.7759273
12590   MSTRG.819 chr15  42115137  42115420      +    284   1.7759273
12622   MSTRG.819 chr15  42115137  42115420      +    284   1.7759273
12653   MSTRG.819 chr15  42115137  42115420      +    284   1.7759273
12684   MSTRG.819 chr15  42115137  42115420      +    284   1.7759273
9134    MSTRG.705 chr15  48451810  48452001      -    192   1.2634400
9149    MSTRG.705 chr15  48451810  48452001      -    192   1.2634400
9163    MSTRG.705 chr15  48451810  48452001      -    192   1.2634400
9177    MSTRG.705 chr15  48451810  48452001      -    192   1.2634400
9197    MSTRG.705 chr15  48451810  48452001      -    192   1.2634400
9214    MSTRG.705 chr15  48451810  48452001      -    192   1.2634400
9229    MSTRG.705 chr15  48451810  48452001      -    192   1.2634400
9246    MSTRG.705 chr15  48451810  48452001      -    192   1.2634400
9261    MSTRG.705 chr15  48451810  48452001      -    192   1.2634400
9271    MSTRG.705 chr15  48451810  48452001      -    192   1.2634400
10791   MSTRG.751 chr15  40531998  40532296      +    299   6.1474504
32541  MSTRG.1978 chr15  91541646  91542284      -    639   1.3490244
32564  MSTRG.1978 chr15  91541646  91542284      -    639   1.3490244
32586  MSTRG.1978 chr15  91541646  91542284      -    639   1.3490244
18405  MSTRG.1186 chr15  63419058  63419248      +    191  -1.3191401
18411  MSTRG.1186 chr15  63419058  63419248      +    191  -1.3191401
18416  MSTRG.1186 chr15  63419058  63419248      +    191  -1.3191401
10547   MSTRG.748 chr15  48725063  48725185      -    123  -1.4621729
10613   MSTRG.748 chr15  48725063  48725185      -    123  -1.4621729
10680   MSTRG.748 chr15  48725063  48725185      -    123  -1.4621729
32646  MSTRG.1991 chr15  92981583  92981840      +    258  -3.0019613
29459  MSTRG.1768 chr15  83222202  83222306      -    105   1.8742324
29547  MSTRG.1768 chr15  83222202  83222306      -    105   1.8742324
24559  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24583  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24594  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24606  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24619  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24644  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24656  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24681  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24696  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24709  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24734  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24746  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24757  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24783  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
24795  MSTRG.1474 chr15  72579578  72579733      -    156   1.8237529
15035   MSTRG.956 chr15  50885814  50885946      -    133  -1.5862300
15075   MSTRG.956 chr15  50885814  50885946      -    133  -1.5862300
15115   MSTRG.956 chr15  50885814  50885946      -    133  -1.5862300
15154   MSTRG.956 chr15  50885814  50885946      -    133  -1.5862300
15193   MSTRG.956 chr15  50885814  50885946      -    133  -1.5862300
4271    MSTRG.289 chr15  29094072  29094680      -    609   1.9101121
33797  MSTRG.2138 chr15  90760006  90760834      +    829   1.9570603
22090  MSTRG.1303 chr15  66621308  66621462      +    155  -1.0673756
22108  MSTRG.1303 chr15  66621308  66621462      +    155  -1.0673756
22126  MSTRG.1303 chr15  66621308  66621462      +    155  -1.0673756
22143  MSTRG.1303 chr15  66621308  66621462      +    155  -1.0673756
22160  MSTRG.1303 chr15  66621308  66621462      +    155  -1.0673756
22177  MSTRG.1303 chr15  66621308  66621462      +    155  -1.0673756
22194  MSTRG.1303 chr15  66621308  66621462      +    155  -1.0673756
22212  MSTRG.1303 chr15  66621308  66621462      +    155  -1.0673756
3312    MSTRG.252 chr15  22962440  22962548      +    109   1.0160863
3343    MSTRG.252 chr15  22962440  22962548      +    109   1.0160863
3374    MSTRG.252 chr15  22962440  22962548      +    109   1.0160863
3406    MSTRG.252 chr15  22962440  22962548      +    109   1.0160863
3422    MSTRG.252 chr15  22962440  22962548      +    109   1.0160863
25744  MSTRG.1509 chr15  74740819  74740941      -    123  -1.0814939
25755  MSTRG.1509 chr15  74740819  74740941      -    123  -1.0814939
25766  MSTRG.1509 chr15  74740819  74740941      -    123  -1.0814939
25777  MSTRG.1509 chr15  74740819  74740941      -    123  -1.0814939
25788  MSTRG.1509 chr15  74740819  74740941      -    123  -1.0814939
25800  MSTRG.1509 chr15  74740819  74740941      -    123  -1.0814939
31272  MSTRG.1916 chr15  89021103  89024071      +   2969  -0.7988863
31279  MSTRG.1916 chr15  89021103  89024071      +   2969  -0.7988863
31285  MSTRG.1916 chr15  89021103  89024071      +   2969  -0.7988863
31291  MSTRG.1916 chr15  89021103  89024071      +   2969  -0.7988863
6240    MSTRG.467 chr15  34133026  34133084      +     59   6.3602520
6342    MSTRG.467 chr15  34133026  34133084      +     59   6.3602520
6446    MSTRG.467 chr15  34133026  34133084      +     59   6.3602520
6515    MSTRG.467 chr15  34133026  34133084      +     59   6.3602520
6576    MSTRG.467 chr15  34133026  34133084      +     59   6.3602520
6636    MSTRG.467 chr15  34133026  34133084      +     59   6.3602520
6694    MSTRG.467 chr15  34133026  34133084      +     59   6.3602520
33855  MSTRG.2138 chr15  90759999  90760834      +    836   1.9654058
31268  MSTRG.1916 chr15  89011139  89011255      +    117  -1.1649125
31275  MSTRG.1916 chr15  89011139  89011255      +    117  -1.1649125
31293  MSTRG.1916 chr15  89011139  89011255      +    117  -1.1649125
31298  MSTRG.1916 chr15  89011139  89011255      +    117  -1.1649125
16934  MSTRG.1098 chr15  55841108  55841193      -     86   5.7890505
13947   MSTRG.856 chr15  43335413  43335593      -    181  -1.3130232
20789  MSTRG.1228 chr15  64973891  64978266      +   4376   0.9741090
3315    MSTRG.252 chr15  22980091  22980178      +     88   1.1273494
3346    MSTRG.252 chr15  22980091  22980178      +     88   1.1273494
3377    MSTRG.252 chr15  22980091  22980178      +     88   1.1273494
3409    MSTRG.252 chr15  22980091  22980178      +     88   1.1273494
3425    MSTRG.252 chr15  22980091  22980178      +     88   1.1273494
16978  MSTRG.1105 chr15  56141004  56141084      -     81  -2.0509425
17001  MSTRG.1105 chr15  56141004  56141084      -     81  -2.0509425
17023  MSTRG.1105 chr15  56141004  56141084      -     81  -2.0509425
17047  MSTRG.1105 chr15  56141004  56141084      -     81  -2.0509425
17072  MSTRG.1105 chr15  56141004  56141084      -     81  -2.0509425
17097  MSTRG.1105 chr15  56141004  56141084      -     81  -2.0509425
26529  MSTRG.1561 chr15  75659852  75659975      -    124  -1.1252433
26558  MSTRG.1561 chr15  75659852  75659975      -    124  -1.1252433
26583  MSTRG.1561 chr15  75659852  75659975      -    124  -1.1252433
26609  MSTRG.1561 chr15  75659852  75659975      -    124  -1.1252433
26635  MSTRG.1561 chr15  75659852  75659975      -    124  -1.1252433
26661  MSTRG.1561 chr15  75659852  75659975      -    124  -1.1252433
26686  MSTRG.1561 chr15  75659852  75659975      -    124  -1.1252433
26708  MSTRG.1561 chr15  75659852  75659975      -    124  -1.1252433
32663  MSTRG.2000 chr15  91637113  91637778      +    666   5.4294548
21729  MSTRG.1272 chr15  65952957  65954325      -   1369   1.0731557
21762  MSTRG.1272 chr15  65952957  65954325      -   1369   1.0731557
850     MSTRG.102 chr15  25220505  25220656      +    152  -0.9661991
862     MSTRG.102 chr15  25220505  25220656      +    152  -0.9661991
875     MSTRG.102 chr15  25220505  25220656      +    152  -0.9661991
887     MSTRG.102 chr15  25220505  25220656      +    152  -0.9661991
901     MSTRG.102 chr15  25220505  25220656      +    152  -0.9661991
6009    MSTRG.452 chr15  33022891  33023005      +    115   5.8731715
5148    MSTRG.379 chr15  31779397  31779481      -     85   5.5207885
5159    MSTRG.379 chr15  31779397  31779481      -     85   5.5207885
5171    MSTRG.379 chr15  31779397  31779481      -     85   5.5207885
16196  MSTRG.1044 chr15  57194484  57198063      -   3580   1.4565657
16199  MSTRG.1044 chr15  57194484  57198063      -   3580   1.4565657
16203  MSTRG.1044 chr15  57194497  57198063      -   3567   1.4565657
31915  MSTRG.1969 chr15  89864356  89864491      -    136  -1.1295729
31938  MSTRG.1969 chr15  89864356  89864491      -    136  -1.1295729
31961  MSTRG.1969 chr15  89864356  89864491      -    136  -1.1295729
31984  MSTRG.1969 chr15  89864356  89864491      -    136  -1.1295729
35093  MSTRG.2246 chr15 101815460 101815566      -    107  -0.9291585
35099  MSTRG.2246 chr15 101815460 101815566      -    107  -0.9291585
13454   MSTRG.843 chr15  42783175  42783331      -    157  -1.4715691
13511   MSTRG.843 chr15  42783175  42783395      -    221  -1.4715691
13531   MSTRG.843 chr15  42783175  42783331      -    157  -1.4715691
13552   MSTRG.843 chr15  42783175  42783318      -    144  -1.4715691
16206  MSTRG.1044 chr15  57210193  57210827      -    635   2.0858987
32135  MSTRG.1972 chr15  91461424  91461618      +    195   0.9511289
32159  MSTRG.1972 chr15  91461424  91461618      +    195   0.9511289
32182  MSTRG.1972 chr15  91461424  91461618      +    195   0.9511289
32205  MSTRG.1972 chr15  91461424  91461618      +    195   0.9511289
32227  MSTRG.1972 chr15  91461424  91461618      +    195   0.9511289
28144  MSTRG.1648 chr15  79748440  79750787      +   2348   2.8282776
28148  MSTRG.1648 chr15  79748440  79750787      +   2348   2.8282776
28152  MSTRG.1648 chr15  79748440  79750787      +   2348   2.8282776
34215  MSTRG.2163 chr15  91359247  91359364      +    118  -1.3051345
30289  MSTRG.1813 chr15  84611655  84611834      +    180  -2.1361710
30319  MSTRG.1813 chr15  84611655  84611834      +    180  -2.1361710
15292   MSTRG.967 chr15  51294699  51298097      +   3399  -0.9286280
15313   MSTRG.967 chr15  51294699  51298097      +   3399  -0.9286280
15048   MSTRG.956 chr15  50916363  50916497      -    135  -1.4989059
15088   MSTRG.956 chr15  50916363  50916497      -    135  -1.4989059
15128   MSTRG.956 chr15  50916363  50916497      -    135  -1.4989059
15167   MSTRG.956 chr15  50916363  50916497      -    135  -1.4989059
15206   MSTRG.956 chr15  50916363  50916497      -    135  -1.4989059
11        MSTRG.7 chr15  21137106  21137229      -    124   2.6181299
9612    MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
9642    MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
9672    MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
9701    MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
9730    MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
9761    MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
9792    MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
9823    MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
9855    MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
9883    MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
9913    MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
9945    MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
9975    MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
10039   MSTRG.724 chr15  43865555  43865682      -    128   1.6493565
25099  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
25128  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
25157  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
25186  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
25215  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
25242  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
25269  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
25297  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
25326  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
25354  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
25382  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
25411  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
25440  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
25470  MSTRG.1497 chr15  73545741  73545790      +     50   1.6692720
21191  MSTRG.1251 chr15  65313852  65313954      -    103  -1.4027946
18428  MSTRG.1189 chr15  63548704  63548793      +     90   1.6043717
18436  MSTRG.1189 chr15  63548704  63548793      +     90   1.6043717
18443  MSTRG.1189 chr15  63548704  63548793      +     90   1.6043717
7832    MSTRG.611 chr15  45668799  45669017      -    219   0.8763833
7841    MSTRG.611 chr15  45668799  45669017      -    219   0.8763833
18427  MSTRG.1189 chr15  63547706  63547783      +     78   1.5783341
18435  MSTRG.1189 chr15  63547706  63547783      +     78   1.5783341
18442  MSTRG.1189 chr15  63547706  63547783      +     78   1.5783341
959     MSTRG.111 chr15  25328543  25328674      +    132  -1.3097911
998     MSTRG.111 chr15  25328543  25328674      +    132  -1.3097911
1038    MSTRG.111 chr15  25328543  25328674      +    132  -1.3097911
1076    MSTRG.111 chr15  25328543  25328674      +    132  -1.3097911
1113    MSTRG.111 chr15  25328543  25328674      +    132  -1.3097911
1147    MSTRG.111 chr15  25328543  25328674      +    132  -1.3097911
1183    MSTRG.111 chr15  25328543  25328674      +    132  -1.3097911
1214    MSTRG.111 chr15  25328543  25328674      +    132  -1.3097911
1246    MSTRG.111 chr15  25328543  25328674      +    132  -1.3097911
1271    MSTRG.111 chr15  25328543  25328674      +    132  -1.3097911
12746   MSTRG.819 chr15  42119511  42120069      +    559   2.7814817
946     MSTRG.111 chr15  25304302  25304441      +    140  -1.8554351
986     MSTRG.111 chr15  25304302  25304441      +    140  -1.8554351
1024    MSTRG.111 chr15  25304302  25304441      +    140  -1.8554351
1063    MSTRG.111 chr15  25304302  25304441      +    140  -1.8554351
1099    MSTRG.111 chr15  25304302  25304441      +    140  -1.8554351
24121  MSTRG.1462 chr15  72114656  72119384      -   4729   1.0584300
29746  MSTRG.1780 chr15  85747481  85747786      -    306   5.8034767
24030  MSTRG.1462 chr15  72114634  72119384      -   4751   1.0584315
24054  MSTRG.1462 chr15  72114637  72119384      -   4748   1.0584315
10574   MSTRG.748 chr15  48779509  48779634      -    126  -1.6891598
10640   MSTRG.748 chr15  48779509  48779634      -    126  -1.6891598
10708   MSTRG.748 chr15  48779509  48779634      -    126  -1.6891598
29855  MSTRG.1788 chr15  83519903  83519983      -     81  -1.5329289
29865  MSTRG.1788 chr15  83519903  83519983      -     81  -1.5329289
29875  MSTRG.1788 chr15  83519903  83519983      -     81  -1.5329289
29885  MSTRG.1788 chr15  83519903  83519983      -     81  -1.5329289
29894  MSTRG.1788 chr15  83519903  83519983      -     81  -1.5329289
29903  MSTRG.1788 chr15  83519903  83519983      -     81  -1.5329289
16433  MSTRG.1052 chr15  58430408  58430875      +    468   3.2472339
9497    MSTRG.722 chr15  43772057  43772215      -    159   1.4396928
9528    MSTRG.722 chr15  43772057  43772215      -    159   1.4396928
9556    MSTRG.722 chr15  43772057  43772215      -    159   1.4396928
9584    MSTRG.722 chr15  43772057  43772215      -    159   1.4396928
29793  MSTRG.1785 chr15  83423381  83423536      +    156   2.1349268
29797  MSTRG.1785 chr15  83423381  83423536      +    156   2.1349268
29804  MSTRG.1785 chr15  83423381  83423536      +    156   2.1349268
13922   MSTRG.856 chr15  43262718  43262805      -     88  -1.3558785
21226  MSTRG.1254 chr15  65450084  65450248      -    165  -0.9031851
21240  MSTRG.1254 chr15  65450084  65450248      -    165  -0.9031851
26357  MSTRG.1559 chr15  75646080  75646833      +    754   2.0821501
26377  MSTRG.1559 chr15  75646080  75646833      +    754   2.0821501
25166  MSTRG.1497 chr15  73567033  73567065      +     33   3.4589687
25195  MSTRG.1497 chr15  73567033  73567065      +     33   3.4589687
25335  MSTRG.1497 chr15  73567033  73567065      +     33   3.4589687
25391  MSTRG.1497 chr15  73567033  73567065      +     33   3.4589687
25420  MSTRG.1497 chr15  73567033  73567065      +     33   3.4589687
25449  MSTRG.1497 chr15  73567033  73567065      +     33   3.4589687
25479  MSTRG.1497 chr15  73567033  73567065      +     33   3.4589687
713      MSTRG.66 chr15  20632843  20635487      -   2645   4.0940433
10091   MSTRG.726 chr15  43909769  43910554      -    786   6.0286088
10127   MSTRG.726 chr15  43909769  43910554      -    786   6.0286088
10136   MSTRG.726 chr15  43909769  43910554      -    786   6.0286088
10147   MSTRG.726 chr15  43909769  43910554      -    786   6.0286088
20667  MSTRG.1219 chr15  64592518  64592922      -    405   1.9466103
20681  MSTRG.1219 chr15  64592518  64592922      -    405   1.9466103
20694  MSTRG.1219 chr15  64592518  64592922      -    405   1.9466103
16362  MSTRG.1051 chr15  58285143  58285271      -    129  -2.3057045
16375  MSTRG.1051 chr15  58285143  58285271      -    129  -2.3057045
16385  MSTRG.1051 chr15  58285143  58285271      -    129  -2.3057045
16398  MSTRG.1051 chr15  58285143  58285271      -    129  -2.3057045
16411  MSTRG.1051 chr15  58285143  58285271      -    129  -2.3057045
16425  MSTRG.1051 chr15  58285143  58285271      -    129  -2.3057045
18656  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
18715  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
18775  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
18833  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
18892  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
18950  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
19010  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
19070  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
19130  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
19188  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
19249  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
19307  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
19366  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
19424  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
19483  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
19542  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
19600  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
19656  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
19696  MSTRG.1205 chr15  63040550  63040643      +     94   1.6044873
13080   MSTRG.836 chr15  42433332  42434402      -   1071  -5.5468911
13099   MSTRG.836 chr15  42433332  42434402      -   1071  -5.5468911
16364  MSTRG.1051 chr15  58302847  58302976      -    130  -2.3772595
16377  MSTRG.1051 chr15  58302847  58302976      -    130  -2.3772595
16387  MSTRG.1051 chr15  58302847  58302976      -    130  -2.3772595
16400  MSTRG.1051 chr15  58302847  58302976      -    130  -2.3772595
16413  MSTRG.1051 chr15  58302847  58302976      -    130  -2.3772595
16427  MSTRG.1051 chr15  58302847  58302976      -    130  -2.3772595
26523  MSTRG.1561 chr15  75654196  75654288      -     93  -1.0565546
26552  MSTRG.1561 chr15  75654196  75654288      -     93  -1.0565546
26579  MSTRG.1561 chr15  75654196  75654288      -     93  -1.0565546
26603  MSTRG.1561 chr15  75654196  75654288      -     93  -1.0565546
26629  MSTRG.1561 chr15  75654196  75654288      -     93  -1.0565546
26655  MSTRG.1561 chr15  75654196  75654288      -     93  -1.0565546
26680  MSTRG.1561 chr15  75654196  75654288      -     93  -1.0565546
26703  MSTRG.1561 chr15  75654196  75654288      -     93  -1.0565546
33504  MSTRG.2124 chr15  90333691  90333772      -     82  -2.0962810
20785  MSTRG.1228 chr15  64970315  64970681      +    367   1.3584814
25727  MSTRG.1509 chr15  74743777  74743861      -     85  -0.8846060
25738  MSTRG.1509 chr15  74743777  74743861      -     85  -0.8846060
25749  MSTRG.1509 chr15  74743777  74743861      -     85  -0.8846060
25760  MSTRG.1509 chr15  74743777  74743861      -     85  -0.8846060
25771  MSTRG.1509 chr15  74743777  74743861      -     85  -0.8846060
25782  MSTRG.1509 chr15  74743777  74743861      -     85  -0.8846060
25793  MSTRG.1509 chr15  74743777  74743861      -     85  -0.8846060
25805  MSTRG.1509 chr15  74743777  74743861      -     85  -0.8846060
17338  MSTRG.1137 chr15  59972440  59972507      -     68  -1.4211788
17348  MSTRG.1137 chr15  59972440  59972507      -     68  -1.4211788
24336  MSTRG.1473 chr15  72533521  72533898      -    378   0.9594746
24360  MSTRG.1473 chr15  72533521  72533898      -    378   0.9594746
24384  MSTRG.1473 chr15  72533521  72533898      -    378   0.9594746
24408  MSTRG.1473 chr15  72533521  72533898      -    378   0.9594746
24420  MSTRG.1473 chr15  72533522  72533898      -    377   0.9594746
24443  MSTRG.1473 chr15  72533522  72533898      -    377   0.9594746
24467  MSTRG.1473 chr15  72533522  72533898      -    377   0.9594746
24491  MSTRG.1473 chr15  72533522  72533898      -    377   0.9594746
24513  MSTRG.1473 chr15  72533522  72533898      -    377   0.9594746
24537  MSTRG.1473 chr15  72533522  72533898      -    377   0.9594746
7746    MSTRG.598 chr15  45051946  45052070      +    125   3.4687779
7755    MSTRG.598 chr15  45051946  45052070      +    125   3.4687779
7764    MSTRG.598 chr15  45051946  45052070      +    125   3.4687779
7772    MSTRG.598 chr15  45051946  45052070      +    125   3.4687779
7777    MSTRG.598 chr15  45051946  45052070      +    125   3.4687779
7783    MSTRG.598 chr15  45051946  45052070      +    125   3.4687779
7789    MSTRG.598 chr15  45051946  45052070      +    125   3.4687779
7795    MSTRG.598 chr15  45051946  45052070      +    125   3.4687779
7802    MSTRG.598 chr15  45051946  45052070      +    125   3.4687779
16308  MSTRG.1045 chr15  57511628  57511788      +    161   5.5888137
16322  MSTRG.1045 chr15  57511628  57511788      +    161   5.5888137
34910  MSTRG.2236 chr15 100246934 100247060      +    127  -1.1174524
34922  MSTRG.2236 chr15 100246934 100247060      +    127  -1.1174524
34932  MSTRG.2236 chr15 100246934 100247060      +    127  -1.1174524
34942  MSTRG.2236 chr15 100246934 100247060      +    127  -1.1174524
34953  MSTRG.2236 chr15 100246934 100247060      +    127  -1.1174524
34963  MSTRG.2236 chr15 100246934 100247060      +    127  -1.1174524
34971  MSTRG.2236 chr15 100246934 100247060      +    127  -1.1174524
12441   MSTRG.819 chr15  42090673  42091856      +   1184   1.5029143
9478    MSTRG.722 chr15  43701845  43701939      -     95   1.3663357
9509    MSTRG.722 chr15  43701845  43701939      -     95   1.3663357
9537    MSTRG.722 chr15  43701845  43701939      -     95   1.3663357
9565    MSTRG.722 chr15  43701845  43701939      -     95   1.3663357
2785    MSTRG.232 chr15  28878736  28878886      +    151   1.8559649
30280  MSTRG.1813 chr15  84553853  84553964      +    112  -2.4367677
30310  MSTRG.1813 chr15  84553853  84553964      +    112  -2.4367677
34131  MSTRG.2163 chr15  91295017  91295176      +    160   6.1247247
34153  MSTRG.2163 chr15  91295017  91295176      +    160   6.1247247
34173  MSTRG.2163 chr15  91295017  91295176      +    160   6.1247247
