Comparison of groups:  3-1 
           GeneID   Chr     Start       End Strand Length       logFC
2412    MSTRG.178 chr15  25516565  25516681      +    117  -4.8973960
27433  MSTRG.1604 chr15  77578765  77578846      -     82  -2.4599764
27441  MSTRG.1604 chr15  77578765  77578846      -     82  -2.4599764
27451  MSTRG.1604 chr15  77578765  77578846      -     82  -2.4599764
27466  MSTRG.1604 chr15  77578765  77578846      -     82  -2.4599764
27474  MSTRG.1604 chr15  77578765  77578846      -     82  -2.4599764
27486  MSTRG.1604 chr15  77578765  77578846      -     82  -2.4599764
20787  MSTRG.1228 chr15  64972845  64973061      +    217   2.3030388
32013  MSTRG.1971 chr15  91435288  91435341      +     54   2.1566164
32030  MSTRG.1971 chr15  91435288  91435341      +     54   2.1566164
32049  MSTRG.1971 chr15  91435288  91435341      +     54   2.1566164
32066  MSTRG.1971 chr15  91435288  91435341      +     54   2.1566164
32083  MSTRG.1971 chr15  91435288  91435341      +     54   2.1566164
32097  MSTRG.1971 chr15  91435288  91435341      +     54   2.1566164
32108  MSTRG.1971 chr15  91435288  91435341      +     54   2.1566164
31666  MSTRG.1949 chr15  89181974  89182409      +    436   2.5703254
30273  MSTRG.1813 chr15  84373141  84373260      +    120   1.8825203
30303  MSTRG.1813 chr15  84373141  84373260      +    120   1.8825203
23668  MSTRG.1431 chr15  74275559  74276471      -    913  -1.2436892
23675  MSTRG.1431 chr15  74275559  74276471      -    913  -1.2436892
23682  MSTRG.1431 chr15  74275559  74276471      -    913  -1.2436892
23688  MSTRG.1431 chr15  74275559  74276471      -    913  -1.2436892
23694  MSTRG.1431 chr15  74275559  74276471      -    913  -1.2436892
23700  MSTRG.1431 chr15  74275559  74276471      -    913  -1.2436892
23707  MSTRG.1431 chr15  74275559  74276471      -    913  -1.2436892
32669  MSTRG.2001 chr15  91803550  91803639      +     90  -3.3735901
32683  MSTRG.2001 chr15  91803550  91803639      +     90  -3.3735901
32697  MSTRG.2001 chr15  91803550  91803639      +     90  -3.3735901
32710  MSTRG.2001 chr15  91803550  91803639      +     90  -3.3735901
32723  MSTRG.2001 chr15  91803550  91803639      +     90  -3.3735901
32737  MSTRG.2001 chr15  91803550  91803639      +     90  -3.3735901
32750  MSTRG.2001 chr15  91803550  91803639      +     90  -3.3735901
32764  MSTRG.2001 chr15  91803550  91803639      +     90  -3.3735901
22731  MSTRG.1338 chr15  69747767  69747884      +    118  -0.7218665
22734  MSTRG.1338 chr15  69747767  69747884      +    118  -0.7218665
13928   MSTRG.856 chr15  43282228  43282318      -     91  -1.5537143
22629  MSTRG.1335 chr15  68504013  68504201      -    189   1.2369900
22644  MSTRG.1335 chr15  68504013  68504201      -    189   1.2369900
33361  MSTRG.2102 chr15  98503933  98504398      +    466   4.5594651
30982  MSTRG.1854 chr15  86302295  86304242      -   1948   1.9941495
7987    MSTRG.628 chr15  44580869  44581027      +    159   4.9397891
33970  MSTRG.2143 chr15  90885514  90885840      +    327   3.0630521
26367  MSTRG.1559 chr15  75638491  75639814      +   1324   1.9381795
26372  MSTRG.1559 chr15  75638491  75639814      +   1324   1.9381795
33632  MSTRG.2127 chr15  90521679  90521791      +    113   2.7700457
33636  MSTRG.2127 chr15  90521679  90521791      +    113   2.7700457
33651  MSTRG.2128 chr15  90521679  90521806      -    128   2.7700457
28552  MSTRG.1717 chr15  80855429  80855580      +    152  -4.6519329
28572  MSTRG.1717 chr15  80855429  80855580      +    152  -4.6519329
28591  MSTRG.1717 chr15  80855429  80855580      +    152  -4.6519329
28611  MSTRG.1717 chr15  80855429  80855580      +    152  -4.6519329
28631  MSTRG.1717 chr15  80855429  80855580      +    152  -4.6519329
7985    MSTRG.626 chr15  44520790  44521243      -    454   1.4158404
30642  MSTRG.1844 chr15  86182605  86182680      +     76  -1.5257942
30679  MSTRG.1844 chr15  86182605  86182680      +     76  -1.5257942
30710  MSTRG.1844 chr15  86182605  86182680      +     76  -1.5257942
30739  MSTRG.1844 chr15  86182605  86182680      +     76  -1.5257942
30768  MSTRG.1844 chr15  86182605  86182680      +     76  -1.5257942
30798  MSTRG.1844 chr15  86182605  86182680      +     76  -1.5257942
30828  MSTRG.1844 chr15  86182605  86182680      +     76  -1.5257942
30858  MSTRG.1844 chr15  86182605  86182680      +     76  -1.5257942
30887  MSTRG.1844 chr15  86182605  86182680      +     76  -1.5257942
31005  MSTRG.1867 chr15  88136916  88137263      -    348   4.9398338
24998  MSTRG.1488 chr15  73064124  73064186      -     63   1.9067748
25005  MSTRG.1488 chr15  73064124  73064186      -     63   1.9067748
25015  MSTRG.1488 chr15  73064124  73064186      -     63   1.9067748
25022  MSTRG.1488 chr15  73064124  73064186      -     63   1.9067748
25034  MSTRG.1488 chr15  73064124  73064186      -     63   1.9067748
25041  MSTRG.1488 chr15  73064124  73064186      -     63   1.9067748
25048  MSTRG.1488 chr15  73064124  73064186      -     63   1.9067748
24341  MSTRG.1473 chr15  72542361  72542433      -     73  -1.2128808
24365  MSTRG.1473 chr15  72542361  72542433      -     73  -1.2128808
24389  MSTRG.1473 chr15  72542361  72542433      -     73  -1.2128808
24412  MSTRG.1473 chr15  72542361  72542433      -     73  -1.2128808
24425  MSTRG.1473 chr15  72542361  72542433      -     73  -1.2128808
24448  MSTRG.1473 chr15  72542361  72542433      -     73  -1.2128808
24472  MSTRG.1473 chr15  72542361  72542433      -     73  -1.2128808
24495  MSTRG.1473 chr15  72542361  72542433      -     73  -1.2128808
24518  MSTRG.1473 chr15  72542361  72542433      -     73  -1.2128808
24541  MSTRG.1473 chr15  72542361  72542433      -     73  -1.2128808
23817  MSTRG.1435 chr15  74366834  74367342      -    509   4.9387072
28952  MSTRG.1737 chr15  82167560  82168772      -   1213   2.5112893
15359   MSTRG.991 chr15  52418145  52418241      -     97   1.6298184
15378   MSTRG.991 chr15  52418145  52418241      -     97   1.6298184
15391   MSTRG.991 chr15  52418145  52418241      -     97   1.6298184
15402   MSTRG.991 chr15  52418145  52418241      -     97   1.6298184
15413   MSTRG.991 chr15  52418145  52418241      -     97   1.6298184
34888  MSTRG.2231 chr15  99824533  99824817      -    285   0.9816730
4995    MSTRG.366 chr15  31231144  31234275      -   3132   0.7266075
5011    MSTRG.366 chr15  31231148  31234275      -   3128   0.7266075
34441  MSTRG.2196 chr15 101448613 101448687      +     75   2.7363798
34458  MSTRG.2196 chr15 101448613 101448687      +     75   2.7363798
34474  MSTRG.2196 chr15 101448613 101448687      +     75   2.7363798
34487  MSTRG.2196 chr15 101448613 101448687      +     75   2.7363798
23826  MSTRG.1435 chr15  74372957  74373076      -    120   4.9399012
31643  MSTRG.1945 chr15  89145917  89146363      +    447   1.8482006
7981    MSTRG.624 chr15  44499193  44499352      +    160  -2.6681815
2795    MSTRG.232 chr15  28896551  28896701      +    151  -3.2852791
2818    MSTRG.232 chr15  28896551  28896701      +    151  -3.2852791
2866    MSTRG.232 chr15  28896551  28896701      +    151  -3.2852791
2886    MSTRG.232 chr15  28896554  28896701      +    148  -3.2852791
2898    MSTRG.232 chr15  28896554  28896701      +    148  -3.2852791
2918    MSTRG.232 chr15  28896551  28896701      +    151  -3.2852791
2938    MSTRG.232 chr15  28896551  28896701      +    151  -3.2852791
2959    MSTRG.232 chr15  28896551  28896701      +    151  -3.2852791
2979    MSTRG.232 chr15  28896551  28896701      +    151  -3.2852791
2999    MSTRG.232 chr15  28896551  28896701      +    151  -3.2852791
3017    MSTRG.232 chr15  28896551  28896701      +    151  -3.2852791
3024    MSTRG.232 chr15  28896554  28896701      +    148  -3.2852791
3041    MSTRG.232 chr15  28896554  28896701      +    148  -3.2852791
916     MSTRG.106 chr15  25247872  25248035      +    164  -5.2610489
925     MSTRG.106 chr15  25247872  25248035      +    164  -5.2610489
30169  MSTRG.1812 chr15  85666292  85666424      +    133   1.0875373
30192  MSTRG.1812 chr15  85666292  85666424      +    133   1.0875373
30214  MSTRG.1812 chr15  85666292  85666424      +    133   1.0875373
30236  MSTRG.1812 chr15  85666292  85666424      +    133   1.0875373
30257  MSTRG.1812 chr15  85666292  85666424      +    133   1.0875373
30267  MSTRG.1812 chr15  85666292  85666424      +    133   1.0875373
27258  MSTRG.1596 chr15  76673719  76673956      -    238  -1.1760708
27290  MSTRG.1596 chr15  76673719  76673956      -    238  -1.1760708
27321  MSTRG.1596 chr15  76673719  76673956      -    238  -1.1760708
27353  MSTRG.1596 chr15  76673719  76673956      -    238  -1.1760708
27384  MSTRG.1596 chr15  76673719  76673956      -    238  -1.1760708
8554    MSTRG.654 chr15  45895302  45895385      +     84   1.2045465
28553  MSTRG.1717 chr15  80866489  80866561      +     73  -4.6513065
28573  MSTRG.1717 chr15  80866489  80866561      +     73  -4.6513065
28592  MSTRG.1717 chr15  80866489  80866561      +     73  -4.6513065
28612  MSTRG.1717 chr15  80866489  80866561      +     73  -4.6513065
28632  MSTRG.1717 chr15  80866489  80866561      +     73  -4.6513065
33672  MSTRG.2129 chr15  90645508  90645734      -    227   4.6631322
33684  MSTRG.2129 chr15  90645508  90645786      -    279   4.6631322
33696  MSTRG.2129 chr15  90645508  90645734      -    227   4.6631322
33722  MSTRG.2129 chr15  90645508  90645786      -    279   4.6631322
33744  MSTRG.2129 chr15  90645508  90645786      -    279   4.6631322
24906  MSTRG.1483 chr15  72948853  72948972      +    120   4.8017543
7178    MSTRG.515 chr15  37913482  37914176      -    695   2.3809924
4255    MSTRG.287 chr15  29101279  29105310      +   4032  -1.6587744
27006  MSTRG.1574 chr15  76152219  76152323      +    105  -1.4005468
27031  MSTRG.1574 chr15  76152219  76152323      +    105  -1.4005468
2842    MSTRG.232 chr15  28896551  28896733      +    183  -3.2848082
3057    MSTRG.232 chr15  28896551  28896733      +    183  -3.2848082
30549  MSTRG.1835 chr15  85045806  85050249      +   4444  -1.9590451
7427    MSTRG.563 chr15  39909936  39910446      -    511  -4.8384229
32003  MSTRG.1971 chr15  91428267  91428488      +    222   1.4142728
32021  MSTRG.1971 chr15  91428267  91428488      +    222   1.4142728
32038  MSTRG.1971 chr15  91428267  91428488      +    222   1.4142728
7859    MSTRG.613 chr15  45722727  45723030      +    304   4.8447018
8530    MSTRG.654 chr15  45895298  45895385      +     88   1.2051245
8559    MSTRG.654 chr15  45895298  45895385      +     88   1.2051245
11921   MSTRG.802 chr15  41673997  41674894      +    898   2.8287695
11923   MSTRG.802 chr15  41674019  41674894      +    876   2.8287695
8583    MSTRG.654 chr15  45926938  45927306      +    369   2.5990866
7473    MSTRG.567 chr15  40303482  40303547      +     66   1.2298139
18390  MSTRG.1183 chr15  63390525  63391063      +    539   1.5526466
17436  MSTRG.1146 chr15  60658697  60658917      +    221   2.8145000
17439  MSTRG.1146 chr15  60658697  60658917      +    221   2.8145000
16932  MSTRG.1097 chr15  55796902  55797356      +    455   1.5315937
16473  MSTRG.1062 chr15  59186020  59186186      -    167   0.7735098
16493  MSTRG.1062 chr15  59186020  59186186      -    167   0.7735098
16514  MSTRG.1062 chr15  59186020  59186186      -    167   0.7735098
32056  MSTRG.1971 chr15  91428276  91428488      +    213   1.4141040
32073  MSTRG.1971 chr15  91428276  91428488      +    213   1.4141040
6755    MSTRG.484 chr15  34393805  34394053      -    249   0.8619110
23251  MSTRG.1383 chr15  69548133  69548731      +    599   1.0562204
14749   MSTRG.941 chr15  50516407  50516922      +    516   4.8023084
13937   MSTRG.856 chr15  43317027  43317181      -    155  -1.1999597
11530   MSTRG.773 chr15  41029826  41029924      -     99   1.0459748
11543   MSTRG.773 chr15  41029826  41029924      -     99   1.0459748
11556   MSTRG.773 chr15  41029826  41029924      -     99   1.0459748
30423  MSTRG.1827 chr15  84867600  84869960      -   2361  -2.4284438
14565   MSTRG.918 chr15  52155008  52155207      +    200   1.3602394
14576   MSTRG.918 chr15  52155008  52155207      +    200   1.3602394
30417  MSTRG.1827 chr15  84867552  84869960      -   2409  -2.4284508
3726    MSTRG.269 chr15  23325024  23325215      -    192  -1.7605522
3760    MSTRG.269 chr15  23325024  23325215      -    192  -1.7605522
3795    MSTRG.269 chr15  23325024  23325215      -    192  -1.7605522
3830    MSTRG.269 chr15  23325024  23325215      -    192  -1.7605522
3860    MSTRG.269 chr15  23325024  23325215      -    192  -1.7605522
3896    MSTRG.269 chr15  23325024  23325215      -    192  -1.7605522
3924    MSTRG.269 chr15  23325024  23325215      -    192  -1.7605522
3958    MSTRG.269 chr15  23325024  23325215      -    192  -1.7605522
3993    MSTRG.269 chr15  23325024  23325215      -    192  -1.7605522
4029    MSTRG.269 chr15  23325024  23325215      -    192  -1.7605522
4059    MSTRG.269 chr15  23325024  23325215      -    192  -1.7605522
14572   MSTRG.918 chr15  52194089  52194233      +    145   1.2505947
14583   MSTRG.918 chr15  52194089  52194233      +    145   1.2505947
22793  MSTRG.1355 chr15  70664412  70664720      +    309   2.6986982
1712    MSTRG.173 chr15  28493698  28493882      -    185  -2.2191550
30343  MSTRG.1816 chr15  84491299  84491830      -    532   1.2886728
27670  MSTRG.1623 chr15  78369635  78369994      -    360   2.8156333
27683  MSTRG.1623 chr15  78369635  78369994      -    360   2.8156333
7810    MSTRG.602 chr15  45149748  45150638      +    891   2.4297571
15440   MSTRG.993 chr15  52513359  52513452      -     94   2.7923779
15480   MSTRG.993 chr15  52513359  52513452      -     94   2.7923779
7471    MSTRG.567 chr15  40300228  40300396      +    169   1.1800131
27511  MSTRG.1611 chr15  77775312  77777946      +   2635   0.7454163
27521  MSTRG.1611 chr15  77775312  77777946      +   2635   0.7454163
27532  MSTRG.1611 chr15  77775312  77777946      +   2635   0.7454163
13253   MSTRG.841 chr15  42584933  42585115      +    183   1.6051036
13278   MSTRG.841 chr15  42584933  42585115      +    183   1.6051036
13294   MSTRG.841 chr15  42584933  42585115      +    183   1.6051036
30016  MSTRG.1798 chr15  83751329  83751512      -    184  -1.8789950
11734   MSTRG.789 chr15  41271049  41272638      -   1590   0.8574353
15367   MSTRG.991 chr15  52471965  52472076      -    112   2.5443556
15421   MSTRG.991 chr15  52471965  52472076      -    112   2.5443556
32036  MSTRG.1971 chr15  91438646  91439006      +    361   1.2421155
32055  MSTRG.1971 chr15  91438646  91439006      +    361   1.2421155
32072  MSTRG.1971 chr15  91438646  91439006      +    361   1.2421155
32089  MSTRG.1971 chr15  91438646  91439006      +    361   1.2421155
32103  MSTRG.1971 chr15  91438646  91439024      +    379   1.2421155
32113  MSTRG.1971 chr15  91438646  91439024      +    379   1.2421155
5279    MSTRG.400 chr15  34925593  34925815      +    223   2.4339398
11611   MSTRG.779 chr15  41102050  41102168      +    119   1.1856822
11621   MSTRG.779 chr15  41102050  41102168      +    119   1.1856822
11632   MSTRG.779 chr15  41102050  41102168      +    119   1.1856822
11642   MSTRG.779 chr15  41102050  41102168      +    119   1.1856822
11654   MSTRG.779 chr15  41102050  41102168      +    119   1.1856822
23272  MSTRG.1387 chr15  70980089  70980159      -     71  -1.6734826
23291  MSTRG.1387 chr15  70980089  70980159      -     71  -1.6734826
23310  MSTRG.1387 chr15  70980089  70980159      -     71  -1.6734826
23252  MSTRG.1383 chr15  69553426  69553668      +    243   1.3838147
17612  MSTRG.1168 chr15  62170806  62170945      -    140   1.3864049
17696  MSTRG.1168 chr15  62170806  62170945      -    140   1.3864049
17779  MSTRG.1168 chr15  62170806  62170945      -    140   1.3864049
17862  MSTRG.1168 chr15  62170806  62170945      -    140   1.3864049
17947  MSTRG.1168 chr15  62170806  62170945      -    140   1.3864049
18033  MSTRG.1168 chr15  62170806  62170945      -    140   1.3864049
18115  MSTRG.1168 chr15  62170806  62170945      -    140   1.3864049
18195  MSTRG.1168 chr15  62170806  62170945      -    140   1.3864049
27087  MSTRG.1581 chr15  76375079  76375256      +    178   1.9817410
27089  MSTRG.1582 chr15  76375079  76375165      -     87   1.9817410
3538    MSTRG.261 chr15  23094327  23096018      -   1692  -1.8262951
3576    MSTRG.261 chr15  23094345  23096018      -   1674  -1.8262951
13916   MSTRG.856 chr15  43242460  43242561      -    102  -1.5569150
14623   MSTRG.925 chr15  52263885  52263998      -    114   4.9785984
14633   MSTRG.925 chr15  52263885  52263998      -    114   4.9785984
21625  MSTRG.1272 chr15  65962117  65962263      -    147   1.5038871
21669  MSTRG.1272 chr15  65962117  65962263      -    147   1.5038871
21703  MSTRG.1272 chr15  65962117  65962263      -    147   1.5038871
21735  MSTRG.1272 chr15  65962117  65962263      -    147   1.5038871
21768  MSTRG.1272 chr15  65962117  65962263      -    147   1.5038871
16992  MSTRG.1105 chr15  56129987  56130047      -     61   1.6230679
17014  MSTRG.1105 chr15  56129987  56130047      -     61   1.6230679
17038  MSTRG.1105 chr15  56129987  56130047      -     61   1.6230679
17063  MSTRG.1105 chr15  56129987  56130047      -     61   1.6230679
17088  MSTRG.1105 chr15  56129987  56130047      -     61   1.6230679
33094  MSTRG.2030 chr15  93876188  93876292      -    105   2.5362055
16983  MSTRG.1105 chr15  56152859  56152976      -    118   2.0867588
17006  MSTRG.1105 chr15  56152859  56152976      -    118   2.0867588
17028  MSTRG.1105 chr15  56152859  56152976      -    118   2.0867588
17052  MSTRG.1105 chr15  56152859  56152976      -    118   2.0867588
17077  MSTRG.1105 chr15  56152859  56152976      -    118   2.0867588
17102  MSTRG.1105 chr15  56152859  56152976      -    118   2.0867588
16587  MSTRG.1069 chr15  59149515  59154099      +   4585  -0.8746067
17534  MSTRG.1156 chr15  60884586  60884707      -    122   4.8955849
14564   MSTRG.918 chr15  52121149  52122033      +    885   2.3397836
16583  MSTRG.1069 chr15  59149502  59154095      +   4594  -0.8746056
32828  MSTRG.2011 chr15  93552375  93552553      +    179   1.2007382
32871  MSTRG.2011 chr15  93552375  93552553      +    179   1.2007382
32939  MSTRG.2011 chr15  93552375  93552553      +    179   1.2007382
32960  MSTRG.2011 chr15  93552375  93552553      +    179   1.2007382
32979  MSTRG.2011 chr15  93552375  93552553      +    179   1.2007382
33558  MSTRG.2125 chr15  90437113  90437617      -    505   1.1057806
33564  MSTRG.2125 chr15  90437113  90437617      -    505   1.1057806
33571  MSTRG.2125 chr15  90437113  90437617      -    505   1.1057806
22467  MSTRG.1323 chr15  67938569  67938637      +     69  -1.4215915
22489  MSTRG.1323 chr15  67938569  67938637      +     69  -1.4215915
22509  MSTRG.1323 chr15  67938569  67938637      +     69  -1.4215915
22531  MSTRG.1323 chr15  67938569  67938637      +     69  -1.4215915
29857  MSTRG.1788 chr15  83523396  83523552      -    157   1.0345400
29867  MSTRG.1788 chr15  83523396  83523552      -    157   1.0345400
29877  MSTRG.1788 chr15  83523396  83523552      -    157   1.0345400
29887  MSTRG.1788 chr15  83523396  83523552      -    157   1.0345400
29896  MSTRG.1788 chr15  83523396  83523552      -    157   1.0345400
29905  MSTRG.1788 chr15  83523396  83523552      -    157   1.0345400
30645  MSTRG.1844 chr15  86201768  86201821      +     54  -1.8140351
30831  MSTRG.1844 chr15  86201768  86201821      +     54  -1.8140351
15389   MSTRG.991 chr15  52414464  52414965      -    502   1.2557212
5753    MSTRG.428 chr15  35532155  35536038      -   3884   1.3081167
23531  MSTRG.1423 chr15  73855577  73855586      -     10  -1.2489294
23556  MSTRG.1423 chr15  73855577  73855586      -     10  -1.2489294
22630  MSTRG.1335 chr15  68506628  68506726      -     99   1.6152867
22637  MSTRG.1335 chr15  68506628  68506726      -     99   1.6152867
22645  MSTRG.1335 chr15  68506628  68506726      -     99   1.6152867
22652  MSTRG.1335 chr15  68506628  68506726      -     99   1.6152867
22660  MSTRG.1335 chr15  68506628  68506726      -     99   1.6152867
22666  MSTRG.1335 chr15  68506628  68506726      -     99   1.6152867
22674  MSTRG.1335 chr15  68506628  68506726      -     99   1.6152867
22681  MSTRG.1335 chr15  68506628  68506726      -     99   1.6152867
22688  MSTRG.1335 chr15  68506628  68506726      -     99   1.6152867
22694  MSTRG.1335 chr15  68506628  68506726      -     99   1.6152867
18422  MSTRG.1188 chr15  63448612  63448720      -    109   0.9140835
5759    MSTRG.428 chr15  35532113  35536038      -   3926   1.3080845
25110  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
25139  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
25169  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
25198  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
25226  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
25253  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
25280  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
25308  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
25338  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
25365  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
25394  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
25423  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
25452  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
25482  MSTRG.1497 chr15  73580654  73580892      +    239   1.2472045
8106    MSTRG.636 chr15  44864881  44865018      -    138   1.2305667
8146    MSTRG.636 chr15  44864881  44865018      -    138   1.2305667
8195    MSTRG.636 chr15  44864881  44865018      -    138   1.2305667
21882  MSTRG.1288 chr15  66840689  66841822      +   1134   1.3129898
21900  MSTRG.1288 chr15  66840689  66841822      +   1134   1.3129898
21919  MSTRG.1288 chr15  66840689  66841822      +   1134   1.3129898
21938  MSTRG.1288 chr15  66840689  66841822      +   1134   1.3129898
14774   MSTRG.943 chr15  50612601  50612619      +     19  -2.1626296
14776   MSTRG.944 chr15  50612601  50612656      -     56  -2.1626296
28959  MSTRG.1741 chr15  82334119  82336954      -   2836  -1.4112642
21631  MSTRG.1272 chr15  65989605  65989721      -    117   1.6923274
21675  MSTRG.1272 chr15  65989605  65989721      -    117   1.6923274
21709  MSTRG.1272 chr15  65989605  65989721      -    117   1.6923274
21741  MSTRG.1272 chr15  65989605  65989721      -    117   1.6923274
21774  MSTRG.1272 chr15  65989605  65989721      -    117   1.6923274
11768   MSTRG.789 chr15  41271079  41272638      -   1560   0.8502058
11804   MSTRG.789 chr15  41271079  41272638      -   1560   0.8502058
1462    MSTRG.151 chr15  28751748  28753207      -   1460   1.6380069
17661  MSTRG.1168 chr15  62266487  62266616      -    130   2.1037949
17745  MSTRG.1168 chr15  62266487  62266616      -    130   2.1037949
17828  MSTRG.1168 chr15  62266487  62266616      -    130   2.1037949
17911  MSTRG.1168 chr15  62266487  62266616      -    130   2.1037949
17996  MSTRG.1168 chr15  62266487  62266616      -    130   2.1037949
18082  MSTRG.1168 chr15  62266487  62266616      -    130   2.1037949
18164  MSTRG.1168 chr15  62266487  62266616      -    130   2.1037949
18244  MSTRG.1168 chr15  62266487  62266616      -    130   2.1037949
7647    MSTRG.583 chr15  43486925  43489375      +   2451  -0.7933415
7655    MSTRG.583 chr15  43486925  43489375      +   2451  -0.7933415
7664    MSTRG.583 chr15  43486925  43489375      +   2451  -0.7933415
7674    MSTRG.583 chr15  43486925  43489375      +   2451  -0.7933415
7684    MSTRG.583 chr15  43486925  43489375      +   2451  -0.7933415
21221  MSTRG.1254 chr15  65444768  65444874      -    107   0.8752401
21235  MSTRG.1254 chr15  65444768  65444874      -    107   0.8752401
11239   MSTRG.759 chr15  40699837  40699926      +     90   0.8120445
11251   MSTRG.759 chr15  40699837  40699926      +     90   0.8120445
11264   MSTRG.759 chr15  40699837  40699926      +     90   0.8120445
21320  MSTRG.1263 chr15  65578591  65579018      -    428   2.7307531
33789  MSTRG.2138 chr15  90766791  90766972      +    182   1.4974982
33803  MSTRG.2138 chr15  90766791  90766972      +    182   1.4974982
33818  MSTRG.2138 chr15  90766791  90766972      +    182   1.4974982
33834  MSTRG.2138 chr15  90766791  90766972      +    182   1.4974982
33846  MSTRG.2138 chr15  90766791  90766972      +    182   1.4974982
33861  MSTRG.2138 chr15  90766791  90766972      +    182   1.4974982
33875  MSTRG.2138 chr15  90766791  90766972      +    182   1.4974982
4725    MSTRG.337 chr15  30779500  30780408      +    909   2.2410785
32645  MSTRG.1991 chr15  92977477  92977605      +    129  -5.1042537
30963  MSTRG.1854 chr15  86301742  86304242      -   2501   2.0017782
27057  MSTRG.1575 chr15  76222225  76223208      +    984   1.0031059
13132   MSTRG.837 chr15  42461922  42462064      -    143  -1.0155889
13157   MSTRG.837 chr15  42461922  42462064      -    143  -1.0155889
17660  MSTRG.1168 chr15  62265653  62265731      -     79   2.4715530
17744  MSTRG.1168 chr15  62265653  62265731      -     79   2.4715530
17827  MSTRG.1168 chr15  62265653  62265731      -     79   2.4715530
17910  MSTRG.1168 chr15  62265653  62265731      -     79   2.4715530
17995  MSTRG.1168 chr15  62265653  62265731      -     79   2.4715530
18081  MSTRG.1168 chr15  62265653  62265731      -     79   2.4715530
18163  MSTRG.1168 chr15  62265653  62265731      -     79   2.4715530
18243  MSTRG.1168 chr15  62265653  62265731      -     79   2.4715530
3132    MSTRG.236 chr15  22485294  22485583      -    290   2.5901663
32994  MSTRG.2017 chr15  93160609  93162689      -   2081  -1.1779964
32999  MSTRG.2017 chr15  93160609  93162689      -   2081  -1.1779964
33003  MSTRG.2017 chr15  93160661  93162689      -   2029  -1.1779964
33010  MSTRG.2017 chr15  93160679  93162689      -   2011  -1.1779964
11552   MSTRG.773 chr15  41047281  41047534      -    254   2.1695812
29932  MSTRG.1793 chr15  83876083  83876310      -    228  -2.2410773
13136   MSTRG.837 chr15  42476715  42476898      -    184  -0.9255061
13161   MSTRG.837 chr15  42476715  42476898      -    184  -0.9255061
22807  MSTRG.1361 chr15  70350489  70350630      -    142   1.7113219
22827  MSTRG.1361 chr15  70350498  70350630      -    133   1.7113219
22847  MSTRG.1361 chr15  70350489  70350630      -    142   1.7113219
22867  MSTRG.1361 chr15  70350498  70350630      -    133   1.7113219
22887  MSTRG.1361 chr15  70350498  70350630      -    133   1.7113219
22907  MSTRG.1361 chr15  70350489  70350630      -    142   1.7113219
22945  MSTRG.1361 chr15  70350498  70350630      -    133   1.7113219
22965  MSTRG.1361 chr15  70350489  70350630      -    142   1.7113219
17110  MSTRG.1105 chr15  56258671  56258744      -     74   2.0605041
22796  MSTRG.1358 chr15  70662705  70662937      -    233   4.8070420
7179    MSTRG.516 chr15  38073782  38074061      +    280   2.5830992
23077  MSTRG.1371 chr15  69075295  69075392      -     98   0.8515284
23084  MSTRG.1372 chr15  69075295  69075392      +     98   0.8515284
13636   MSTRG.849 chr15  43009929  43009993      +     65  -4.6484405
13669   MSTRG.849 chr15  43009929  43009993      +     65  -4.6484405
13687   MSTRG.849 chr15  43009929  43009993      +     65  -4.6484405
25074  MSTRG.1491 chr15  73099052  73099187      -    136   4.7666827
11617   MSTRG.779 chr15  41106141  41106742      +    602   0.8860499
13941   MSTRG.856 chr15  43322142  43322266      -    125  -1.3526640
32416  MSTRG.1976 chr15  91499842  91500130      +    289   5.3666543
32426  MSTRG.1976 chr15  91499842  91500130      +    289   5.3666543
32434  MSTRG.1976 chr15  91499842  91500130      +    289   5.3666543
32442  MSTRG.1976 chr15  91499842  91500130      +    289   5.3666543
32452  MSTRG.1976 chr15  91499842  91500130      +    289   5.3666543
32464  MSTRG.1976 chr15  91499842  91500130      +    289   5.3666543
7469    MSTRG.567 chr15  40295394  40295515      +    122   1.1496571
14054   MSTRG.866 chr15  49620149  49622002      +   1854   0.8787278
14066   MSTRG.866 chr15  49620149  49622002      +   1854   0.8787278
14076   MSTRG.866 chr15  49620149  49622002      +   1854   0.8787278
14087   MSTRG.866 chr15  49620149  49622002      +   1854   0.8787278
20614  MSTRG.1214 chr15  64275732  64275953      -    222  -1.6579933
20627  MSTRG.1214 chr15  64275732  64275953      -    222  -1.6579933
7175    MSTRG.513 chr15  37397163  37402172      +   5010  -2.9870965
23716  MSTRG.1432 chr15  74287022  74287282      +    261   3.6176021
